SAINT GLASS INDÚSTRIA E COMERCIO DE VIDROS LTDA;SPACE GLASS;11.320.290/0001-77;RUA;ÂNGELO FRANCHINI;165;GALPAO 3;PARQUE JAÇATUBA;SANTO ANDRÉ;SP;BRASIL;(11) 3728-4376;adriana@spaceglass.com.br;ADRIANA CHEVALIER;09290-416;NULL;NULL
SAINT GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO LTDA;"SAINT GOBAIN GL ";61.064.838/0089-75;RUA;GASPAR, 8;1248;;CENTRO;SÃO VICENTE;SP;BRASIL;(13) 2138-1606;joana.santos@saint-gobain.com;JOANA APARECIDA;11310-909;NULL;S
SAINT-GOBAIN;SAINT-GOBAIN;"61.064.838/0165-60 ";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2022-11-14 19:06:13.000;NULL
SAINT-GOBAIN;SAINT-GOBAIN;61.064.838/0094-32;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2022-11-14 19:06:13.000;NULL
SAINT-GOBAIN;SAINT-GOBAIN;61.064.838/0146-06;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2022-11-14 19:06:13.000;NULL
"SAINT-GOBAIN DO BRASIL PROD. IND. E P CONSTR. LTDA   ";SGG/AGUA BRANCA/SP;61.064.838/0053-64;;;;;;;;;;;;;2022-11-14 19:06:13.000;NULL
"SAINT-GOBAIN DO BRASIL PROD.INDUS.PARA CONST. LTDA   ";SGG/JACAREI/SP;61.064.838/0012-96;;;;;;;;;;;;;2022-11-14 19:06:13.000;NULL
"SAINT-GOBAIN DO BRASIL PROD.INDUS.PARA CONST. LTDA   ";SGG/MATRIZ;61.064.838/0001-33;;;;;;;;;;;;;2022-11-14 19:06:13.000;NULL
"SAINT-GOBAIN DO BRASIL PROD.INDUS.PARA CONST. LTDA   ";SGG-MAUÁ/SP;61.064.838/0093-51;;;;;;;;;;;;;2022-11-14 19:06:13.000;NULL
"SAINT-GOBAIN DO BRASIL PROD.INDUS.PARA CONST. LTDA   ";SGG/WEBER QUARTZOLIT;61.064.838/0041-20;;;;;;;;;;;;;2022-11-14 19:06:13.000;NULL
"SAINT-GOBAIN DO BRASIL PROD.INDUS.PARA CONST. LTDA   ";SGG / ISOVER;61.064.838/0090-09;;;;;;;;;;;;;2022-11-14 19:06:13.000;NULL
"SAINT-GOBAIN DO BRASIL PRODS IND E P CONSTR LTDA     ";SGG/GRAVATAÍ/RS;61.064.838/0096-02;;;;;;;;;;;;;2022-11-14 19:06:13.000;NULL
SAINT-GOBAIN DO BRASIL PRODUTOS IND. E PARA CONSTRUÇÃO LTDA;VETROTECH SAINT-GOBAIN;61.064.838/0091-90;AVENIDA;PROSPERIDADE;1180;;PROSPERIDADE;SÃO CAETANO DO SUL;SP;BRASIL;(11) 3434-9471;paulo.penna@saint-gobain.com;PAULO PENNA;09550-700;2019-05-29 18:16:40.880;NULL
"SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS          ";SAINT GOBAIN PLÁSTICOS;61.064.838/0145-17;;;;;;;;;;;;;2022-11-14 19:06:13.000;NULL
"SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA   ";SGG-WEBER;61.064.838/0034-00;;;;;;;;;;;;;2022-11-14 19:06:13.000;NULL
"SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA A CONSTRUÇÃO LTDA. ";SAINT-GOBAIN GLASS;61.064.838/0084-60;RUA;FREI GASPAR;1248;;"CENTRO ";SÃO VICENTE;SP;BRASIL;(13) 2128-1600;thaina.medeiros@saint-gobain.com;THAINÁ;11310-909;2019-10-28 19:31:43.810;NULL
"SAINT-GOBAIN VIDROS BRASIL                           ";DIVISÃO SÃO VICENTE;60.853.942/0010-35;;;;;;;;;;;;;2022-11-14 19:06:13.000;NULL
"SAINT-GOBAIN VIDROS S.A.                             ";SGG VIDROS BRASIL;60.853.942/0001-44;;;;;;;;;;;;;2022-11-14 19:06:13.000;NULL
"SAINT-GOBAIN VIDROS S.A.                             ";SGG-EMBALAGENS;60.853.942/0007-30;;;;;;;;;;;;;2022-11-14 19:06:13.000;NULL
"SAINT-GOBAIN VIDROS S.A.                             ";SGG/RS;60.853.942/0040-50;;;;;;;;;;;;;2022-11-14 19:06:13.000;NULL
SALTON INDÚSTRIA DE VIDROS LTDA;SALTON VIDROS;89.291.850/0001-08;AV.;JOÃO CATTAPAN,;1005;;BOQUEIRÃO;PASSO FUNDO;RS;BRASIL;54-3311-4011;wolmarsalton@saltonvidros.com.br;JOÃO ANTÔNIO SALTON;99036-000;NULL;" "
SANDRO ACESSÓRIOS LTDA;SANDRO ACESSÓRIOS;18.384.469/0001-37;AV.;ADOLFO BERANGER JÚNIOR,;103B;;SÃO CRISTÓVÃO;CABO FRIO;RJ;BRASIL;22-2646-5967;;ALEXSANDRE MENEZES D;28909-030;NULL;NULL
SANDRO OSMAR DA VEIGA EIRELI ME - TERMOVIDROS;ITALAJES VIDROS;24.433.494/0001-66;;DOUTOR REINALDO SCHMITHAUSEN,;3543;;CORDEIROS;ITAJAI;SC;BRASIL;(47) 3398-8100;compras@italajes.com.br;SANDRO OSMAR VEIGA;88311-481;2022-10-10 16:57:51.173;" "
SANDVIDRO EIRELI;SANVIDRO;16.973.435/0001-52;AVENIDA;PAN NORDESTINA;233c;;SANTA TEREZA;OLINDA;PE;BRASIL;(81) 3493-7800;matheus@sanvidro.com.br;MATHEUS SANTOS;53010-210;2024-07-10 07:35:29.477;" "
SANTA CECILIA TEMPERA IND E COM DE VIDROS LTDA;SANTA CECILIA;11.317.354/0001-80;VIA;DE LIGAÇÃO CINCO,;S/N;;SANTA ROSA;CRATO;CE;BRASIL;88-98853-0654;ulissesjr1981@hotmail.com;JOSÉ ULISSES;63100-970;NULL;" "
SANTA RITA CRISTAIS TEMPERADOS LTDA;SANTA RITA CRISTAIS;01.711.036/0001-46;ROD.;SP 342,;300;;PRQ IND I;ESPIRITO SANTO DO PINHAL;SP;BRASIL;19-3661-4005;strvidros@santaritacristais.com.br;MARCEL SCANAPIECO;13990-000;NULL;" "
SANTA RITA VIDROS LAMINADOS LTDA;SANTA RITA VIDROS;08.017.165/0001-88;RUA;MARIA OLIVEIRA;17.477;.;SERRARIA;SÃO JOSÉ;SC;BRASIL;(48) 3243-8500;santarita@santaritavidros.com.br;ATHAYDE;88115-163;2019-08-16 19:22:03.223;S
SANTA RITA VIDROS LAMINADOS LTDA;SANTA RITA VIDROS;08.017.165/0001-88;RUA;MARIA OLIVEIRA;17.477;.;SERRARIA;SÃO JOSÉ;SC;BRASIL;(48) 3243-8500;santarita@santaritavidros.com.br;ATHAYDE;88115-163;2019-08-16 19:22:03.223;S
SANTO ANTÔNIO INDÚSTRIA DE VIDROS LTDA;SVA VIDROS;17.586.370/0001-55;RODOVIA;SC 283 KM 22;s/n;;SANTO ANTÔNIO;CONCÓRDIA;SC;BRASIL;(49) 3442-5020;joao@svavidros.com.br;JOÃO HENRIQUE PALUDO BOLSI;89700-000;2015-08-17 14:19:32.323;" "
SANTOS & FELIX INFORMÁTICA LTDA - ME;GLASSCONTROL;05.878.511/0001-24;ALAMEDA;HARVEY C. WEEKS,;14;SALA 23 24;VISTA VERDE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;(12) 3912-1597;carlos@sfti.com.br;CARLOS;12223-830;2024-05-20 16:25:02.397;" "
SANTOS & FELIX INFORMÁTICA LTDA - ME;GLASSCONTROL;05.878.511/0001-24;ALAMEDA;HARVEY C. WEEKS,;14;SALA 23 24;VISTA VERDE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;(12) 3912-1597;carlos@sfti.com.br;CARLOS;12223-830;2024-05-20 16:25:02.397;" "
"SANVIDRO LTDA ";SANVIDRO;09.631.773/0001-40;AVENIDA;PAN NORDESTINA;233;;SANTA TEREZA;OLINDA;PE;BRASIL;(81) 3493-7800;amanda@sanvidro.com.br;AMANDA SANTOS;53010-210;2015-08-19 09:47:22.397;NULL
SÃO CRISTÓVÃO TEMPER LTDA;;04.572.399/0001-36;R.;ANGICOS,;70;;IMBIRUÇU;BETIM;MG;;;;;32680160;NULL;NULL
SÃO CRISTÓVÃO TEMPER LTDA;SÃO CRISTÓVÃO TEMPER;09.428.363/0001-05;RUA;ANGICOS;70;;IMBIRUÇU;BETIM;MG;BRASIL;(31) 3117-1717;"contato@saocristovaotemper.com.br ";"FERNANDO SATURNINO ";32680-160;2015-08-06 10:04:55.603;" "
SÃO MATEUS DISTRIBUIDORA DE VIDROS LTDA;SÃO MATEUS VIDROS;02.113.276/0001-01;AVENIDA;ADÉLIA CHOHFI;91;;PARQUE SÃO RAFAEL;SÃO PAULO;SP;BRASIL;(11) 2010-7515;beatriz@saomateusvidros.com.br;BEATRIZ;08320-390;2024-09-24 13:44:22.803;" "
"SATINAL DO BRASIL ";"SATINAL DO BRASIL ";19.056.762/0001-38;;RUA NICOLAU TOLENTINO DE ALMEIDA;61;BLOCO C APT 23;VILA DIONISIA;SAO PAULO;SP;BRASIL;(11) 3851-4498;silvana_souzavac@hotmail.com;SILVANA SOUZA VAC;02671-020;2022-05-19 17:52:55.417;NULL
SBM - SOCIEDADE BRASILEIRA DE METAIS LTDA;;43.505.353/0001-56;R.;PROJETADA,;S/N;(NÚMERO 650 DA AVENIDA DO TABOÃO);VILA LIVIEIRO;SÃO PAULO;SP;;;;;04185902;NULL;NULL
SCALA TEMPERA DE VIDROS EIRELI ME;SCALA TÊMPERA DE VIDROS;01.829.204/0001-00;RUA;TIO JUCA;25;B REIS;IAPI;SALVADOR;BA;BRASIL;(71) 3017-1999;luanaferrari@scalavidros.com.br;LUANA FERRARI;40323-205;2017-08-18 16:02:44.700;" "
SCHOTT BRASIL LTDA;"SCHOTT BRASIL LTDA ";33.144.437/0001-58;AVENIDA;"FRANCISCO NAKASATO ";1.801;;"SÃO ROQUE DA CHAVE ";ITUPEVA;SP;BRASIL;(11) 4591-0288;jan.gerber@schott.com;"ELVIS ROCHA ";13295-000;NULL;NULL
SCHOTT FLAT GLASS DO BRASIL  LTDA;SCHOTT FLAT;01.245.657/0001-81;R.;TURMALINA,;543;;RECREIO CAMPESTRE JÓIA;INDAIATUBA;SP;;(19) 3936-8997;mariacristina.cardoso@schott.com;;13347040;NULL;" "
SCM GROUP TECMATIC MÁQUINAS E EQUIPAMENTOS LTDA;"SCM GROUP TECMATIC - ";78.977.451/0001-70;RODOVIA;SC 301;1477;;DONA FRANCISCA;SÃO BENTO DO SUL;SC;BRASIL;(47) 3631-3517;carla@tecmatic.com.br;CARLA  GAUSZISKI;89284-630;NULL;NULL
SERVI TEMPER VIDR. E DECORAÇÃO LTDA;SERVI TEMPER;30.037.360/0001-29;AVENIDA;SALVADOR DE SÁ;173;.;CID. NOVA;RIO DE JANEIRO;RJ;BRASIL;(21) 2502-1454;bruno@cristalline.com.br;BRUNO LUNA LIMA;20211-260;2022-11-10 07:14:03.207;S
SGLASS IND E COMERCIO DE MAQUINAS;SGLASS;07.445.682/0001-95;RUA;HAYDIO MIGUEL DE SOUZA;54;;PARQUE INDUSTRIAL ZONA NORTE;APUCARANA;PR;BRASIL;(43) 3427-7000;recepcao@sglass.com.br;MARCO ANTONIO;86806-440;2024-08-23 10:43:50.103;" "
SIEPIERSKI TÊMPERA IND E COM DE VIDROS LTDA EPP;SIEPIERSKI TÊMPERA;01.708.144/0001-60;ROD.;BR 101- QUILOM 888, VIA D QUADRA G LOTE 100/101,;S/N;;DISTRITO INDUSTRIAL;TEIXEIRA DE FREITAS;BA;BRASIL;73-32925022;comercial@siepierskitemper.com.br;PEDRO ELIAS SIEPIERS;45985-970;NULL;" "
SILVIO ANTONIO FRANÇA CAMPINAS - ME;S.A VIDROS DE SEGURANÇA;02.975.754/0001-92;RUA;BENIGNO RIBEIRO;539;;SÃO BERNARDO;CAMPINAS;SP;BRASIL;(19) 3326-5110;adm@savidros.com.br;S.A VIDROS DE SEGURANÇA;13030-600;2017-10-23 18:10:17.787;" "
SIMONICA INDÚSTRIA E COMÉRCIO DE VIDROS;"SIMONICA ";11.100.209/0001-43;RUA;PAUFERRO;617;;CATUABA;JACOBINA;BA;BRASIL;(74) 3621-9921;agnailton@simonica.com.br;"AGNAILTON LIMA DOS REIS ";44700-000;2019-10-21 18:33:37.193;" "
SINBEVIDROS - SINDICATO DAS INDÚSTRIAS DE BENEFICIAMENTO E TRANSFORMAÇÃO DE VIDROS CRISTAIS DO ESTADO DE SÃO PAULO;SINBEVIDROS;62.650.346/0001-92;AVENIDA;PAULISTA,;1313;9º ANDAR - SALA 906A;BELA VISTA;SÃO PAULO;SP;BRASIL;(11) 2476-7021;milaine@sinbevidros.com.br;MILAINE;01311-923;2022-04-29 17:07:02.930;" "
SINBEVIDROS - SINDICATO DAS INDÚSTRIAS DE BENEFICIAMENTO E TRANSFORMAÇÃO DE VIDROS CRISTAIS DO ESTADO DE SÃO PAULO;SINBEVIDROS;NULL;RUA;MONTE ALEGRE,;61;- 4ºANDAR ACONJ. 41/42;PERDIZES;SÃO PAULO;SP;BRASIL;(11) 3875-0638;milaine@sinbevidros.org.br;MILAINE;05014-000;NULL;NULL
SINCAVESP - SINDICATO DO COMÉRCIO ATACADISTA DE VIDRO PLANO, CRISTAIS E ESPELHOS DO ESTADO DE SÃO PAULO;;62.803.085/0001-01;R.;DOS ITALIANOS,;471;;BOM RETIRO;SÃO PAULO;SP;;;;;01131000;NULL;" "
SINCAVIDRO;VETRO RIO;16.900.917/0001-82;ESTRADA;DOS BANDEIRANTES;7469;;CURICICA;RIO DE JANEIRO;RJ;BRASIL;(21) 2441-3100;robertolopesrj@hotmail.com;ROBERTO;22780-085;NULL;NULL
SINCAVIDRO - SINDICATO DO COMÉRCIO ATACADISTA DE VIDRO PLANO, CRISTAIS E ESPELHOS DO ESTADO DO RIO DE JANEIRO;SINCAVIDRO;34.158.865/0001-00;ESTRADA;DOS BANDEIRANTES;7469;;CURICICA;RIO DE JANEIRO;RJ;BRASIL;(21) 2441-3100;robertolopesrj@hotmail.com;ROBERTO;22780-085;2015-07-16 11:00:17.980;" "
SINCOMAVI - SINDICATO DO COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO, MAQUINISMOS, FERRAGENS, TINTAS, LOUÇAS E VIDROS DA GRANDE SÃO PAULO;SINCOMAVI;62.809.769/0001-02;RUA;VISTA, 356;356;- 15 ANDAR;CENTRO;SÃO PAULO;SP;BRASIL;(11) 3488-8200;wcjobb@sincomavi.org.br;WLADIMIR CASELLI JOBB;01014-910;2015-06-23 13:08:11.437;" "
SINDIVIDROS - SINDICATO DAS INDÚSTRIAS DE VIDROS, CRISTAIS, ESPELHOS, CERÂMICA DE LOUÇA E PORCELANA NO ESTADO DO RIO GRANDE DO SUL;SINDIVIDROS-RS;92.954.015/0001-07;AVENIDA;ASSIS BRASIL,;8.787;BLOCO D;SARANDI;PORTO ALEGRE;RS;BRASIL;(51) 3347-8787;contato@sindividrosrs.com.br;ROSANE FREITAS;91140-001;2022-07-20 15:50:16.593;" "
SL COM DE MAT DE CONTRUÇÃO LTDA;SL VIDROS;13.481.177/0001-07;R.;BIZAZEL JOSÉ DOS SANTOS,;333;;LOT IND COMERCIAL P SN SINOP;SINOP;MT;BRASIL;66-3211-7500;silvia@guaporevidros.com.br;SILVIA GARCIA PEREIRA MACEDO;78551-035;NULL;NULL
SL COMÉRCIO DE MATERIAIS DE CONTRUÇÃO LTDA;;113.481.177/0001-07;R.;BIZAZEL JOSÉ DOS SANTOS,;333;CAIXA POSTAL 86;LIC. NORTE;SINOP;MT;;;;;78550000;NULL;NULL
SMART GLASS DISTRIBUIDORA DE VIDROS LTDA;SMART GLASS;30.130.319/0001-00;AV.;MANOEL DUARTE,;2703;;BELA VISTA;RIO BONITO;RJ;BRASIL;21-3634-7525;comercial@smglass.com.br;RODRIGO NAHUM GONÇALVES;28800-000;NULL;" "
SOCABELEC SOUTH AMERICA IND. E COM. LTDA.;SOCABELEC;11.159.640/0001-65;"RUA ";JOSÉ MENINO;60;NULL;PARQUE RINCÃO;COTIA;SP;BRASIL;(11) 4243-1287;jean-paul.clement@socabelec.com;JEAN PAUL CLEMENT;06705-462;NULL;NULL
SOLIDA COMERCIO E DIST. DE VIDROS LTDA;SOLIDA VIDROS;13.722.496/0001-59;;DE DESENVOLVIMENTO ECONÔMICO CONJUNTO 07;7;;ÁREA DE DESENVOLVIMENTO ECONÔMICO (ÁGUAS CLARAS);TAGUATINGA;DF;BRASIL;(61) 3121-1493;solidavidros@gmail.com;"PATRICIA ";71986-720;2015-08-31 16:36:17.943;S
SOLUTIA BRASIL LTDA;;02.283.939./0001-36;R.;GOMES DE CARVALHO;1.306;- 6º ANDAR;VL OLÍMPIA;SÃO PAULO;SP;;;;;04547005;NULL;NULL
SOLUTIA BRASIL LTDA;EASTMAN;02.283.939/0001-36;RUA;ALEXANDRE DUMAS;1711 - 7 ANDAR;EDIFICIO BIRMANN 12;CHÁCARA SANTO ANTÔNIO (ZONA SUL);SÃO PAULO;SP;BRASIL;(11) 3579-1842;dpdomi@eastman.com;DANIEL PAZZINI DOMINGOS;04717-004;2024-08-29 17:10:57.603;" "
SPACE GLASS COMÉRCIO VAREJISTA E ATACADISTA DE VIDROS LTDA;SPACE GLASS;07.850.174/0001-92;RUA;ENGENHEIRO ARMANDO DE ARRUDA PEREIRA;165;;CERÂMICA;SÃO CAETANO DO SUL;SP;BRASIL;(11) 3728-4376;adriana@spaceglass.com.br;ADRIANA CHEVALIER;09581-170;2015-11-18 00:00:00.000;NULL
SPEED DOOR COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA;;62.368.923/0001-58;R.;DOM VILARES,;1.217;;VILA DAS MERCES;SÃO PAULO;SP;;;;;04160001;NULL;NULL
STANLEY BLACK&DECKER DO BRASIL LTDA;STANLEY SECURITY;53.296.273/0001-91;ALAMEDA;SANTOS - DE 1498 A 2152 - LADO PAR;1940;13º ANDAR;CERQUEIRA CÉSAR;SÃO PAULO;SP;BRASIL;(11) 3149-7479;rui.mendes@sbdinc.com;RUI MENDES;01418-102;2015-11-05 16:21:28.737;NULL
STAR PEX INDÚSTRIA DE VIDROS E ABERTURAS LTDA;STAR PEX;14.801.362/0001-96;RUA;20 DE MARÇO;1468;.;MORRO PARIS;VALE REAL;RS;BRASIL;(51) 3637-0700;ariane.belinot@starpex.com.br;GERENTE COMERCIAL;95778-000;NULL;" "
STAR PEX INDÚSTRIA DE VIDROS E ABERTURAS LTDA;STAR PEX;NULL;RUA;20 DE MARÇO;1468;.;MORRO PARIS;VALE REAL;RS;BRASIL;(51) 3637-0700;ariane.belinot@starpex.com.br;GERENTE COMERCIAL;95778-000;NULL;NULL
STAR TEMPER VIDROS LTDA - EPP;STAR TEMPER;04.666.832/0001-00;RUA;VEREADOR OSMAR POLIDO;7-100;;DISTRITO INDUSTRIAL DOMINGOS BIANCARDI;BAURU;SP;BRASIL;(14) 3878-2600;victor@startemper.com.br;VICTOR;17034-470;2019-04-04 17:51:47.463;S
STEINGLASS VIDROS TEMPERADOS;STEINGLASS;00.906.550/0001-74;RUA;FERNANDES CARDOSO DA SILVA;77;;SERRARIA ;SÃO JOSÉ;SC;BRASIL;(48) 3248-0448;sandro@steinglass.com.br;SANDRO RENSI;88113-125;2024-05-14 11:14:43.693;" "
SULGLASS IND E COM DE VIDROS LTDA;SULGLASS;08.584.497/0001-44;R.;PADRE DEON,;600;;HAUER;CURITIBA;PR;BRASIL;41-3029-1000;qualidade@sulglass.com.br;GERSON JOSÉ DOS SANT;81630-090;NULL;S
SUPPORT GLASS IMP E EXP LTDA;SUPPORT GLASS;15.317.406/0001-70;RUA;DIANÓPOLIS;122;SALA B;PARQUE DA MOOCA;SÃO PAULO;SP;BRASIL;(11) 2268-3310;niltonbatista@supportglass.com.br;NILTON BATISTA;" 03125-100";2024-08-21 11:36:18.970;NULL
SUPREMA INDUSTRIA E COMERCIO DE VIDROS LTDA;SUPREMA GLASS;21.825.164/0001-28;R.;UGANDA,;55;;CANAÃ;BELO HORIZONTE;MG;BRASIL;31-3347-2262;gerencia@supremaglass.com.br;LEONARDO DA SILVA FERREIRA;31749-030;NULL;" "
SYSTEMGLASS SISTEMAS INTELIGENTES LTDA;SYSTEM GLASS;07.995.623/0001-90;RUA;EMANUEL KANT;60;SL 1013-10º AND. COND. H. A. OFFICES LINHA VERDE;CAPÃO RASO;CURITIBA;PR;BRASIL;(41) 3346-4000;deise@systemglass.com.br;DEISE DE MORAES;81020-670;2022-10-21 16:50:40.440;" "
T2G ENGENHARIA LTDA;T2G;07.715.670/0001-33;RUA;SANTA CRUZ;481;SALA 1;CENTRO;VINHEDO;SP;BRASIL;(19) 3246-3485;administracao@t2g.com.br;MAURICIO MARGARITELLI;13280-041;2017-08-09 15:19:35.630;NULL
TEC VIDRO IND COM E SERV TEC LTDA;TEC VIDRO;52.764.354/0001-06;RUA;SETE DE JULHO;32;;VILA SOCORRO;SÃO PAULO;SP;BRASIL;(11) 5682-2366;cristina@tecvidro.com.br;CRISTINA BRAGA;04760-070;2019-06-27 16:04:16.757;NULL
TECBRIL IND  E COM DE TINTAS LTDA;TECBRIL TINTAS;93.293.736/0001-86;ESTRADA;ESTRADA MUNICIPAL JOSEPHINA BIANCHI SEGAT;6501;CX POSTAL 3505;FORQUETA;CAXIAS DO SUL;RS;BRASIL;(54) 2101-8000;suelen.salvati@tecbril.ind.br;SUELEN;95115-970;2015-11-11 15:31:54.343;NULL
TECNO CAST LTDA;TECNO CAST;00.777.074/0001-39;RUA;ANTÔNIO RIZZATO;211;;CHÁCARA LAGOA BRANCA;CAMPO LIMPO PAULISTA;SP;BRASIL;(11) 4812-9675;helcio@tecnocast.ind.br;HELCIO ALUIZIO;13231-610;2015-07-14 14:16:49.737;NULL
TECNO TOOLS FERRAMENTAS E ABRASIVOS LTDA.;TECNO TOOLS;55.297.253/0001-60;RUA;MANOEL SILVEIRA CAMARGO;432;;JARDIM SANTANA;ITU;SP;BRASIL;(11) 4013-9100;claudia@tecnotools.com.br;MARIA CLÁUDIA;13311-140;NULL;NULL
TECNOVIDRO INDÚSTRIA DE VIDROS LTDA;TECNOVIDRO;91.514.836/0001-60;RODOVIA;RS 122 - KM 63 -;S/N;CAIXA POSTAL 369;JULIETA;FARROUPILHA;RS;BRASIL;(54) 3261-0100;marco@tecnovidro.com.br;MARCO DE BASTIANI;95180-000;2023-08-21 12:26:53.000;" "
TEMPER PATOS INDUSTRIA DE VIDROS LTDA - EPP;TEMPER PATOS;21.117.462/0001-63;AVENIDA;JUSCELINO KUBITSCHEK DE OLIVEIRA,;3003;;RESIDENCIAL GRAMADO;PATOS DE MINAS;MG;BRASIL;(34) 3821-4140;douglas@temperpatos.com.br;DOUGLAS TEIXEIRA;38706-215;2022-04-25 22:13:59.707;S
"TEMPER SUDOESTE LTDA                                 ";TEMPER SUDOESTE;13.890.438/0001-34;RUA;ENGENHEIRO GUILHERME JORGE SCHEIDE;527;;"PLANALTO                      ";"PR - PATO BRANCO              ";PR;BRASIL;46-3225-1200;TEMPERSUDOESTE@GMAIL.COM;"DIRETORIA                                            ";85509-242;NULL;S
TEMPER SUL COM VIDROS LTDA;BLUEGLASS;10.287.442/0001-14;RUA;ARNALDO VOSGERAU;620;;QUISSISSANA;SÃO JOSÉ DOS PINHAIS;PR;BRASIL;(41) 3020-8400;denise@blueglass.com.br;DENISE;83085-057;2022-05-02 14:32:18.000;" "
TEMPERA IND COM DE VIDROS TEMPERADOS LTDA;TÊMPERA VIDROS;53.675.666/0001-06;RUA;DR. NESTOR SAMPAIO PENTEADO,;253;;AMERICANÓPOLIS;SÃO PAULO;SP;BRASIL;11-5621-6422;luciana@tempera.com.br;ÂNGELO IANNUZZI;04409-060;NULL;S
TEMPERAÇO COM VIDROS LTDA;TEMPERAÇO ES;03.013.335/0001-32;RUA;HUMBERTO LORENZUTTI,;56;;NS DA PENHA;VILA VELHA;ES;BRASIL;27-3089-7911;iat@temperacovidros.com.br;IVOLMAR TASSIS;29110-180;NULL;" "
TEMPERAÇO VIDROS TEMPERADOS LTDA;"TEMPERAÇO ";65.289.191/0001-07;RUA;DOIS;456;;DISTRITO INDUSTRIAL;GOVERNADOR VALADARES;MG;BRASIL;(33) 3212-8300;ivotassis@hotmail.com;IVO DE TASSIS FILHO;35040-600;NULL;" "
TEMPERACRE-VIDROS TEMPERADOS DO ACRE IMP. E EXP.;TEMPERACRE;07.537.359/0001-41;AV.;CASTELO BRANCO,;S/N;;CENTRO;SENADOR GUIOMARD;AC;BRASIL;68-3232-3822;temperacre_ac@yahoo.com.br;MARIA ELIANA;69925-970;NULL;NULL
TEMPERBRAS INDÚSTRIA E COMÉRCIO DE VIDROS LTDA;"TEMPERBRAS ";NULL;RUA;ARAPONGAS;74;;JARDIM ANA ELIZA;CAMBÉ;PR;BRASIL;(43) 3249-1550;renan@temperbras.com.br;RENAN;86187-400;NULL;NULL
TEMPERBRAS INDÚSTRIA E COMÉRCIO DE VIDROS LTDA;TEMPERBRAS;10.660.705/0001-99;RUA;ARCÉNIO GOMES DA SILVA;65;;PARQUE INDUSTRIAL JOSÉ GARCIA GIMENES;CAMBÉ;PR;BRASIL;(43) 3253-1252;renan@temperbras.com.br;RENAN;86183-758;2024-07-04 12:00:59.967;" "
TEMPERBRAS INDÚSTRIA E COMÉRCIO DE VIDROS LTDA;TEMPERBRAS;NULL;RUA;ARAPONGAS;74;;JARDIM ANA ELIZA;CAMBÉ;PR;BRASIL;(43) 3249-1552;renan@temperbras.com.br;RENAN;86187-400;NULL;NULL
TEMPERFORTE INDÚSTRIA E COMÉRCIO DE VIDRO TEMPERADO LTDA - ME;TEMPERFORTE;78.082.336/0001-38;ROD.;BR 373,;KM 267,8;S/N;LINHA SÃO JOÃO;PRUDENTOPOLIS;PR;BRASIL;"42-3446-5561 ";"temperforte@hotmail.com ";"DALBERTO LUIZ VIER ";84400000;NULL;S
TEMPERLANDIA TEMP VIDROLANDIA LTDA;TEMPERLANDIA;03.309.277/0001-99;RUA;TIBAGI;55;;PQ INDL BANDEIRANTES;ROLÂNDIA;PR;BRASIL;(43) 2101-6100;camille@temperlandia.com.br;CAMILLE;86602-521;2023-08-06 15:44:39.000;" "
TEMPERLÂNDIA TÊMPERA VIDROLÂNDIA LTDA;;75.342.386/0001-19;AV.;TIBAGI,;55;;PQ INDUSTRIAL BANDEIRANTES;ROLÂNDIA;PR;;;;;86600000;NULL;" "
TEMPERLINE IND. E COM. DE VIDROS LTDA;;12.226.920/0001-01;RODOVIA;BR 277 KM599 - PQ. IND ALB N SCHIMIDT - RUA SERGIO GASPARETO;468;;14 DE NOVEMBRO;CASCAVÉL;PR;;;;;85804200;NULL;NULL
"TEMPERLINE INDUSTRIA E COMERCIO DE VIDRO LIMITADA ";TEMPERLINE;04.951.088/0001-88;RODOVIA;BR 277- KM 599;462;.;14 DE NOVEMBRO;CASCAVÉL;PR;BRASIL;(45) 3037-2700;zecarlostemperline@hotmail.com;"JOSÉ CARLOS ";85804-608;2024-09-02 15:54:46.587;" "
TEMPERMAT INDUSTRIA E COMERCIO DE VIDROS LTDA;TEMPERMAT;08.711.353/0001-01;RUA;DOS BEIJA FLORES;5841;;PARQUE OHARA;CUIABÁ;MT;BRASIL;(65) 3925-2000;bruno@tempermat.com.br;BRUNO;78080-470;NULL;" "
TEMPERMAT INDUSTRIA E COMERCIO DE VIDROS LTDA;;08.711.353/0002-92;AV;FERNANDO CORREA DA COSTA;5841;;PARQUE OHARA;CUIABA;MT;;;;;78080470;NULL;NULL
